loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_f1,eval_precision,eval_recall,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.0903,2.1617956161499023,9.925373134328359e-05,3.0555555555555554,550,,,,,,,,,,,,,
0.0652,0.2676088511943817,9.91044776119403e-05,3.111111111111111,560,,,,,,,,,,,,,
0.0769,3.4708917140960693,9.895522388059701e-05,3.1666666666666665,570,,,,,,,,,,,,,
0.0635,0.17347070574760437,9.880597014925374e-05,3.2222222222222223,580,,,,,,,,,,,,,
0.0444,1.2491090297698975,9.865671641791045e-05,3.2777777777777777,590,,,,,,,,,,,,,
0.162,0.8961590528488159,9.850746268656717e-05,3.3333333333333335,600,,,,,,,,,,,,,
0.0915,1.0626307725906372,9.835820895522389e-05,3.388888888888889,610,,,,,,,,,,,,,
0.1757,3.6649281978607178,9.82089552238806e-05,3.4444444444444446,620,,,,,,,,,,,,,
0.1359,3.958118438720703,9.805970149253732e-05,3.5,630,,,,,,,,,,,,,
0.1719,0.9983852505683899,9.791044776119404e-05,3.5555555555555554,640,,,,,,,,,,,,,
0.1262,0.15840743482112885,9.776119402985075e-05,3.611111111111111,650,,,,,,,,,,,,,
0.0465,2.6835479736328125,9.761194029850747e-05,3.6666666666666665,660,,,,,,,,,,,,,
0.1439,0.20422306656837463,9.746268656716419e-05,3.7222222222222223,670,,,,,,,,,,,,,
0.1288,2.079287528991699,9.731343283582089e-05,3.7777777777777777,680,,,,,,,,,,,,,
0.2231,12.785441398620605,9.716417910447762e-05,3.8333333333333335,690,,,,,,,,,,,,,
0.127,2.4791722297668457,9.701492537313434e-05,3.888888888888889,700,,,,,,,,,,,,,
0.153,0.3930584788322449,9.686567164179104e-05,3.9444444444444446,710,,,,,,,,,,,,,
0.1121,0.016541291028261185,9.671641791044777e-05,4.0,720,,,,,,,,,,,,,
,,,4.0,720,0.44388413429260254,0.8887530562347188,0.8892053343235881,0.9017879951672244,0.8887530562347188,132.0085,6.197,0.394,,,,,
0.0904,0.25130966305732727,9.656716417910449e-05,4.055555555555555,730,,,,,,,,,,,,,
0.0784,2.1135261058807373,9.641791044776119e-05,4.111111111111111,740,,,,,,,,,,,,,
0.0782,4.99070405960083,9.626865671641792e-05,4.166666666666667,750,,,,,,,,,,,,,
0.1582,3.5632545948028564,9.611940298507464e-05,4.222222222222222,760,,,,,,,,,,,,,
0.0703,0.13142062723636627,9.597014925373134e-05,4.277777777777778,770,,,,,,,,,,,,,
0.0826,2.535183906555176,9.582089552238807e-05,4.333333333333333,780,,,,,,,,,,,,,
0.0704,0.289707213640213,9.567164179104479e-05,4.388888888888889,790,,,,,,,,,,,,,
0.2038,3.8721256256103516,9.552238805970149e-05,4.444444444444445,800,,,,,,,,,,,,,
0.0977,3.5998308658599854,9.537313432835822e-05,4.5,810,,,,,,,,,,,,,
0.1248,3.7917439937591553,9.522388059701492e-05,4.555555555555555,820,,,,,,,,,,,,,
0.0641,0.6992431879043579,9.507462686567164e-05,4.611111111111111,830,,,,,,,,,,,,,
0.0446,0.031737349927425385,9.492537313432837e-05,4.666666666666667,840,,,,,,,,,,,,,
0.0976,3.7782883644104004,9.477611940298507e-05,4.722222222222222,850,,,,,,,,,,,,,
0.0852,2.298421621322632,9.462686567164179e-05,4.777777777777778,860,,,,,,,,,,,,,
0.0343,0.670336127281189,9.447761194029852e-05,4.833333333333333,870,,,,,,,,,,,,,
0.1295,0.1855705976486206,9.432835820895522e-05,4.888888888888889,880,,,,,,,,,,,,,
0.0555,1.4945578575134277,9.417910447761194e-05,4.944444444444445,890,,,,,,,,,,,,,
0.1278,0.0047370134852826595,9.402985074626867e-05,5.0,900,,,,,,,,,,,,,
,,,5.0,900,0.3019554316997528,0.9058679706601467,0.9049983244486739,0.9082811018396831,0.9058679706601467,133.1892,6.142,0.39,,,,,
0.0521,0.19673794507980347,9.388059701492537e-05,5.055555555555555,910,,,,,,,,,,,,,
0.0363,1.4819210767745972,9.373134328358209e-05,5.111111111111111,920,,,,,,,,,,,,,
0.0258,0.1916809231042862,9.35820895522388e-05,5.166666666666667,930,,,,,,,,,,,,,
0.0227,0.00908913929015398,9.343283582089552e-05,5.222222222222222,940,,,,,,,,,,,,,
0.0208,0.02797236666083336,9.328358208955224e-05,5.277777777777778,950,,,,,,,,,,,,,
0.089,4.753510475158691,9.313432835820896e-05,5.333333333333333,960,,,,,,,,,,,,,
0.0752,0.010526658035814762,9.298507462686567e-05,5.388888888888889,970,,,,,,,,,,,,,
0.0288,0.4589720368385315,9.283582089552239e-05,5.444444444444445,980,,,,,,,,,,,,,
0.1081,3.7158429622650146,9.26865671641791e-05,5.5,990,,,,,,,,,,,,,
0.0243,0.011366736143827438,9.253731343283582e-05,5.555555555555555,1000,,,,,,,,,,,,,
0.1215,7.687370777130127,9.238805970149255e-05,5.611111111111111,1010,,,,,,,,,,,,,
0.1209,0.05028584972023964,9.223880597014926e-05,5.666666666666667,1020,,,,,,,,,,,,,
0.1149,0.279898464679718,9.208955223880597e-05,5.722222222222222,1030,,,,,,,,,,,,,
0.0576,2.7765603065490723,9.194029850746269e-05,5.777777777777778,1040,,,,,,,,,,,,,
0.1081,0.7186404466629028,9.17910447761194e-05,5.833333333333333,1050,,,,,,,,,,,,,
0.0893,0.0848131999373436,9.164179104477612e-05,5.888888888888889,1060,,,,,,,,,,,,,
0.0532,0.07396659255027771,9.149253731343284e-05,5.944444444444445,1070,,,,,,,,,,,,,
0.2004,0.2030188888311386,9.134328358208956e-05,6.0,1080,,,,,,,,,,,,,
,,,6.0,1080,0.3585187494754791,0.9083129584352079,0.9080758995300751,0.9114634925953827,0.9083129584352079,133.8097,6.113,0.389,,,,,
0.0636,1.003784418106079,9.119402985074627e-05,6.055555555555555,1090,,,,,,,,,,,,,
0.0385,0.37609758973121643,9.104477611940299e-05,6.111111111111111,1100,,,,,,,,,,,,,
0.045,5.4653143882751465,9.08955223880597e-05,6.166666666666667,1110,,,,,,,,,,,,,
0.0368,0.009776749648153782,9.074626865671642e-05,6.222222222222222,1120,,,,,,,,,,,,,
0.115,0.053400687873363495,9.059701492537314e-05,6.277777777777778,1130,,,,,,,,,,,,,
0.0672,0.06608833372592926,9.044776119402986e-05,6.333333333333333,1140,,,,,,,,,,,,,
0.05,0.6813974976539612,9.029850746268657e-05,6.388888888888889,1150,,,,,,,,,,,,,
0.0056,0.01966032013297081,9.014925373134329e-05,6.444444444444445,1160,,,,,,,,,,,,,
0.0452,0.4172973334789276,9e-05,6.5,1170,,,,,,,,,,,,,
0.1141,0.027370547875761986,8.985074626865672e-05,6.555555555555555,1180,,,,,,,,,,,,,
0.0226,0.10461386293172836,8.970149253731344e-05,6.611111111111111,1190,,,,,,,,,,,,,
0.0182,0.603863000869751,8.955223880597016e-05,6.666666666666667,1200,,,,,,,,,,,,,
0.1383,0.007755155675113201,8.940298507462687e-05,6.722222222222222,1210,,,,,,,,,,,,,
0.0208,0.012398541904985905,8.925373134328359e-05,6.777777777777778,1220,,,,,,,,,,,,,
0.0604,0.30240747332572937,8.91044776119403e-05,6.833333333333333,1230,,,,,,,,,,,,,
0.0489,0.011778639629483223,8.895522388059702e-05,6.888888888888889,1240,,,,,,,,,,,,,
0.0288,3.022730588912964,8.880597014925374e-05,6.944444444444445,1250,,,,,,,,,,,,,
0.0657,0.14064814150333405,8.865671641791046e-05,7.0,1260,,,,,,,,,,,,,
,,,7.0,1260,0.31293803453445435,0.9266503667481663,0.9267182906561304,0.928637762259894,0.9266503667481663,134.7744,6.069,0.386,,,,,
0.0135,0.0156004149466753,8.850746268656717e-05,7.055555555555555,1270,,,,,,,,,,,,,
0.0278,0.06093516945838928,8.835820895522389e-05,7.111111111111111,1280,,,,,,,,,,,,,
0.0079,0.00962443184107542,8.820895522388059e-05,7.166666666666667,1290,,,,,,,,,,,,,
0.0201,0.004658831749111414,8.805970149253732e-05,7.222222222222222,1300,,,,,,,,,,,,,
0.0673,0.003108529606834054,8.791044776119404e-05,7.277777777777778,1310,,,,,,,,,,,,,
0.038,0.05721186473965645,8.776119402985074e-05,7.333333333333333,1320,,,,,,,,,,,,,
0.0335,0.7043673992156982,8.761194029850747e-05,7.388888888888889,1330,,,,,,,,,,,,,
0.0292,1.425230860710144,8.746268656716419e-05,7.444444444444445,1340,,,,,,,,,,,,,
0.0329,0.024533230811357498,8.731343283582089e-05,7.5,1350,,,,,,,,,,,,,
0.1125,0.16434866189956665,8.716417910447762e-05,7.555555555555555,1360,,,,,,,,,,,,,
0.0018,0.008571162819862366,8.701492537313434e-05,7.611111111111111,1370,,,,,,,,,,,,,
0.0306,0.22183836996555328,8.686567164179104e-05,7.666666666666667,1380,,,,,,,,,,,,,
0.0575,0.09890349954366684,8.671641791044777e-05,7.722222222222222,1390,,,,,,,,,,,,,
0.095,0.004545338451862335,8.656716417910447e-05,7.777777777777778,1400,,,,,,,,,,,,,
0.0162,0.03160833939909935,8.641791044776119e-05,7.833333333333333,1410,,,,,,,,,,,,,
0.0532,0.06706728786230087,8.626865671641792e-05,7.888888888888889,1420,,,,,,,,,,,,,
0.0748,0.05000641942024231,8.611940298507462e-05,7.944444444444445,1430,,,,,,,,,,,,,
0.0477,0.00682941684499383,8.597014925373134e-05,8.0,1440,,,,,,,,,,,,,
,,,8.0,1440,0.3636467754840851,0.9266503667481663,0.9266695116485115,0.9306483759197962,0.9266503667481663,134.425,6.085,0.387,,,,,
0.0207,0.017449380829930305,8.582089552238807e-05,8.055555555555555,1450,,,,,,,,,,,,,
0.0446,0.007820059545338154,8.567164179104477e-05,8.11111111111111,1460,,,,,,,,,,,,,
0.0131,0.09224413335323334,8.552238805970149e-05,8.166666666666666,1470,,,,,,,,,,,,,
0.005,0.007797956466674805,8.537313432835822e-05,8.222222222222221,1480,,,,,,,,,,,,,
0.1011,0.012521816417574883,8.522388059701492e-05,8.277777777777779,1490,,,,,,,,,,,,,
0.0097,0.3111072778701782,8.507462686567164e-05,8.333333333333334,1500,,,,,,,,,,,,,
0.0736,0.01648283749818802,8.492537313432837e-05,8.38888888888889,1510,,,,,,,,,,,,,
0.0965,0.04160698875784874,8.477611940298507e-05,8.444444444444445,1520,,,,,,,,,,,,,
0.0507,0.2479064017534256,8.462686567164179e-05,8.5,1530,,,,,,,,,,,,,
0.0248,0.046109315007925034,8.447761194029851e-05,8.555555555555555,1540,,,,,,,,,,,,,
0.0283,0.33534735441207886,8.432835820895522e-05,8.61111111111111,1550,,,,,,,,,,,,,
0.0594,0.0383121632039547,8.417910447761194e-05,8.666666666666666,1560,,,,,,,,,,,,,
0.0095,0.05067206546664238,8.402985074626866e-05,8.722222222222221,1570,,,,,,,,,,,,,
0.0416,0.08524897694587708,8.388059701492537e-05,8.777777777777779,1580,,,,,,,,,,,,,
0.0472,1.3380248546600342,8.37313432835821e-05,8.833333333333334,1590,,,,,,,,,,,,,
0.096,0.24412408471107483,8.358208955223881e-05,8.88888888888889,1600,,,,,,,,,,,,,
0.0324,0.12634065747261047,8.343283582089552e-05,8.944444444444445,1610,,,,,,,,,,,,,
0.0598,0.010201618075370789,8.328358208955225e-05,9.0,1620,,,,,,,,,,,,,
,,,9.0,1620,0.39770740270614624,0.9144254278728606,0.9143282567324743,0.9190168858704116,0.9144254278728606,134.1,6.1,0.388,,,,,
0.0352,0.1380748152732849,8.313432835820896e-05,9.055555555555555,1630,,,,,,,,,,,,,
0.0241,0.015184920281171799,8.298507462686567e-05,9.11111111111111,1640,,,,,,,,,,,,,
0.0225,0.011962787248194218,8.283582089552239e-05,9.166666666666666,1650,,,,,,,,,,,,,
0.0619,0.003809674410149455,8.268656716417911e-05,9.222222222222221,1660,,,,,,,,,,,,,
0.0089,0.007514773402363062,8.253731343283582e-05,9.277777777777779,1670,,,,,,,,,,,,,
0.0019,0.005019412375986576,8.238805970149254e-05,9.333333333333334,1680,,,,,,,,,,,,,
0.031,0.0168863907456398,8.223880597014926e-05,9.38888888888889,1690,,,,,,,,,,,,,
0.0023,0.021925227716565132,8.208955223880597e-05,9.444444444444445,1700,,,,,,,,,,,,,
0.0431,0.1008634939789772,8.194029850746269e-05,9.5,1710,,,,,,,,,,,,,
0.0003,0.0055131870321929455,8.179104477611941e-05,9.555555555555555,1720,,,,,,,,,,,,,
0.0445,0.17709822952747345,8.164179104477612e-05,9.61111111111111,1730,,,,,,,,,,,,,
0.0043,0.004754618275910616,8.149253731343284e-05,9.666666666666666,1740,,,,,,,,,,,,,
0.0025,0.08950533717870712,8.134328358208956e-05,9.722222222222221,1750,,,,,,,,,,,,,
0.0701,1.3771204948425293,8.119402985074627e-05,9.777777777777779,1760,,,,,,,,,,,,,
0.0238,0.010411251336336136,8.104477611940299e-05,9.833333333333334,1770,,,,,,,,,,,,,
0.0099,0.020629452541470528,8.08955223880597e-05,9.88888888888889,1780,,,,,,,,,,,,,
0.034,0.04233358055353165,8.074626865671642e-05,9.944444444444445,1790,,,,,,,,,,,,,
0.0145,0.004074615426361561,8.059701492537314e-05,10.0,1800,,,,,,,,,,,,,
,,,10.0,1800,0.43293359875679016,0.9254278728606357,0.9252537358393288,0.9271289161594456,0.9254278728606357,132.4982,6.174,0.392,,,,,
0.0252,0.008208606392145157,8.044776119402986e-05,10.055555555555555,1810,,,,,,,,,,,,,
0.0029,0.01732955314218998,8.029850746268657e-05,10.11111111111111,1820,,,,,,,,,,,,,
0.0225,0.014989062212407589,8.014925373134329e-05,10.166666666666666,1830,,,,,,,,,,,,,
0.0638,0.008659029379487038,8e-05,10.222222222222221,1840,,,,,,,,,,,,,
0.0243,0.027687566354870796,7.985074626865672e-05,10.277777777777779,1850,,,,,,,,,,,,,
0.0079,0.3054381012916565,7.970149253731344e-05,10.333333333333334,1860,,,,,,,,,,,,,
0.044,0.017687642946839333,7.955223880597016e-05,10.38888888888889,1870,,,,,,,,,,,,,
0.0326,0.5630829334259033,7.940298507462687e-05,10.444444444444445,1880,,,,,,,,,,,,,
0.0284,0.12117951363325119,7.925373134328359e-05,10.5,1890,,,,,,,,,,,,,
0.0201,0.7291099429130554,7.910447761194029e-05,10.555555555555555,1900,,,,,,,,,,,,,
0.0092,0.0038729587104171515,7.895522388059702e-05,10.61111111111111,1910,,,,,,,,,,,,,
0.0822,0.23018833994865417,7.880597014925374e-05,10.666666666666666,1920,,,,,,,,,,,,,
0.0271,0.11796822398900986,7.865671641791044e-05,10.722222222222221,1930,,,,,,,,,,,,,
0.0958,0.9591667652130127,7.850746268656717e-05,10.777777777777779,1940,,,,,,,,,,,,,
0.0035,0.014053971506655216,7.835820895522389e-05,10.833333333333334,1950,,,,,,,,,,,,,
0.0696,0.014104760251939297,7.820895522388059e-05,10.88888888888889,1960,,,,,,,,,,,,,
0.0221,1.2330470085144043,7.805970149253732e-05,10.944444444444445,1970,,,,,,,,,,,,,
0.085,0.007093061693012714,7.791044776119404e-05,11.0,1980,,,,,,,,,,,,,
,,,11.0,1980,0.4380760192871094,0.9205378973105135,0.9206124214169022,0.9224936147474074,0.9205378973105135,135.4654,6.038,0.384,,,,,
0.0168,0.011591780930757523,7.776119402985074e-05,11.055555555555555,1990,,,,,,,,,,,,,
0.0213,0.029081953689455986,7.761194029850747e-05,11.11111111111111,2000,,,,,,,,,,,,,
0.0505,0.035869378596544266,7.746268656716418e-05,11.166666666666666,2010,,,,,,,,,,,,,
0.0643,0.9336262345314026,7.731343283582089e-05,11.222222222222221,2020,,,,,,,,,,,,,
0.0195,0.5268831849098206,7.716417910447762e-05,11.277777777777779,2030,,,,,,,,,,,,,
0.0416,0.5069676041603088,7.701492537313433e-05,11.333333333333334,2040,,,,,,,,,,,,,
0.0081,0.0048664407804608345,7.686567164179104e-05,11.38888888888889,2050,,,,,,,,,,,,,
0.0091,0.9314083456993103,7.671641791044777e-05,11.444444444444445,2060,,,,,,,,,,,,,
0.0324,0.013990344479680061,7.656716417910448e-05,11.5,2070,,,,,,,,,,,,,
0.0348,0.05196002498269081,7.641791044776119e-05,11.555555555555555,2080,,,,,,,,,,,,,
0.0328,0.009096753783524036,7.626865671641792e-05,11.61111111111111,2090,,,,,,,,,,,,,
0.0508,2.288774013519287,7.611940298507463e-05,11.666666666666666,2100,,,,,,,,,,,,,
0.0468,0.02919927053153515,7.597014925373134e-05,11.722222222222221,2110,,,,,,,,,,,,,
0.0226,0.00822925753891468,7.582089552238806e-05,11.777777777777779,2120,,,,,,,,,,,,,
0.0358,2.165736436843872,7.567164179104478e-05,11.833333333333334,2130,,,,,,,,,,,,,
0.0084,1.0559731721878052,7.55223880597015e-05,11.88888888888889,2140,,,,,,,,,,,,,
0.0004,0.022801605984568596,7.537313432835821e-05,11.944444444444445,2150,,,,,,,,,,,,,
0.0218,0.0008121012360788882,7.522388059701493e-05,12.0,2160,,,,,,,,,,,,,
,,,12.0,2160,0.5958775877952576,0.9046454767726161,0.9047439195112038,0.9089922865984594,0.9046454767726161,132.8488,6.157,0.391,,,,,
0.0192,0.669934868812561,7.507462686567166e-05,12.055555555555555,2170,,,,,,,,,,,,,
0.069,0.012845352292060852,7.492537313432836e-05,12.11111111111111,2180,,,,,,,,,,,,,
0.026,0.37633973360061646,7.477611940298508e-05,12.166666666666666,2190,,,,,,,,,,,,,
0.0732,0.020769858732819557,7.46268656716418e-05,12.222222222222221,2200,,,,,,,,,,,,,
0.0552,0.5451788902282715,7.447761194029851e-05,12.277777777777779,2210,,,,,,,,,,,,,
0.0047,0.6416770219802856,7.432835820895523e-05,12.333333333333334,2220,,,,,,,,,,,,,
0.0006,0.017989084124565125,7.417910447761196e-05,12.38888888888889,2230,,,,,,,,,,,,,
0.021,0.007011955138295889,7.402985074626866e-05,12.444444444444445,2240,,,,,,,,,,,,,
0.0391,0.0058205160312354565,7.388059701492537e-05,12.5,2250,,,,,,,,,,,,,
0.0086,0.045189958065748215,7.373134328358209e-05,12.555555555555555,2260,,,,,,,,,,,,,
0.0353,0.011971498839557171,7.358208955223881e-05,12.61111111111111,2270,,,,,,,,,,,,,
0.0229,0.0942433699965477,7.343283582089552e-05,12.666666666666666,2280,,,,,,,,,,,,,
0.0019,0.007230073679238558,7.328358208955224e-05,12.722222222222221,2290,,,,,,,,,,,,,
0.034,3.2311925888061523,7.313432835820896e-05,12.777777777777779,2300,,,,,,,,,,,,,
0.0019,0.011523943394422531,7.298507462686567e-05,12.833333333333334,2310,,,,,,,,,,,,,
0.0083,0.009404250420629978,7.283582089552239e-05,12.88888888888889,2320,,,,,,,,,,,,,
0.0154,0.1844886988401413,7.268656716417911e-05,12.944444444444445,2330,,,,,,,,,,,,,
0.0157,0.0024762083776295185,7.253731343283582e-05,13.0,2340,,,,,,,,,,,,,
,,,13.0,2340,0.45482137799263,0.9180929095354523,0.9179795563945355,0.9205256134849971,0.9180929095354523,131.7608,6.208,0.395,,,,,
0.0179,0.0060022128745913506,7.238805970149254e-05,13.055555555555555,2350,,,,,,,,,,,,,
0.0101,1.1787846088409424,7.223880597014926e-05,13.11111111111111,2360,,,,,,,,,,,,,
0.0018,0.0052016135305166245,7.208955223880597e-05,13.166666666666666,2370,,,,,,,,,,,,,
0.0231,0.0026349558029323816,7.194029850746269e-05,13.222222222222221,2380,,,,,,,,,,,,,
0.0091,0.0029108524322509766,7.179104477611941e-05,13.277777777777779,2390,,,,,,,,,,,,,
0.0225,17.084760665893555,7.164179104477612e-05,13.333333333333334,2400,,,,,,,,,,,,,
0.0192,0.009242541156709194,7.149253731343284e-05,13.38888888888889,2410,,,,,,,,,,,,,
0.0015,0.0020307835657149553,7.134328358208956e-05,13.444444444444445,2420,,,,,,,,,,,,,
0.004,0.0032760922331362963,7.119402985074627e-05,13.5,2430,,,,,,,,,,,,,
0.0051,1.36288321018219,7.104477611940299e-05,13.555555555555555,2440,,,,,,,,,,,,,
0.0435,1.0685311555862427,7.089552238805971e-05,13.61111111111111,2450,,,,,,,,,,,,,
0.0408,0.003541627898812294,7.074626865671642e-05,13.666666666666666,2460,,,,,,,,,,,,,
0.01,0.015917353332042694,7.059701492537314e-05,13.722222222222221,2470,,,,,,,,,,,,,
0.0229,0.0018023567972704768,7.044776119402984e-05,13.777777777777779,2480,,,,,,,,,,,,,
0.0219,1.0582664012908936,7.029850746268657e-05,13.833333333333334,2490,,,,,,,,,,,,,
0.0527,0.004334642551839352,7.014925373134329e-05,13.88888888888889,2500,,,,,,,,,,,,,
0.0068,0.002222339855507016,7e-05,13.944444444444445,2510,,,,,,,,,,,,,
0.013,0.0029473863542079926,6.985074626865672e-05,14.0,2520,,,,,,,,,,,,,
,,,14.0,2520,0.483882874250412,0.9205378973105135,0.9207655444122941,0.9246304485184641,0.9205378973105135,132.1975,6.188,0.393,,,,,
0.0104,0.006738616153597832,6.970149253731344e-05,14.055555555555555,2530,,,,,,,,,,,,,
0.005,0.014398269355297089,6.955223880597014e-05,14.11111111111111,2540,,,,,,,,,,,,,
0.0002,0.022157181054353714,6.940298507462687e-05,14.166666666666666,2550,,,,,,,,,,,,,
0.0074,0.0025196215137839317,6.925373134328359e-05,14.222222222222221,2560,,,,,,,,,,,,,
0.02,0.0014879620866850019,6.91044776119403e-05,14.277777777777779,2570,,,,,,,,,,,,,
0.048,0.0015445705503225327,6.895522388059702e-05,14.333333333333334,2580,,,,,,,,,,,,,
0.007,0.0009730128804221749,6.880597014925374e-05,14.38888888888889,2590,,,,,,,,,,,,,
0.0174,0.002544906223192811,6.865671641791044e-05,14.444444444444445,2600,,,,,,,,,,,,,
0.0187,0.08660931885242462,6.850746268656717e-05,14.5,2610,,,,,,,,,,,,,
0.0392,0.0014084293507039547,6.835820895522388e-05,14.555555555555555,2620,,,,,,,,,,,,,
0.0001,0.0016926741227507591,6.82089552238806e-05,14.61111111111111,2630,,,,,,,,,,,,,
0.0001,0.006059697363525629,6.805970149253732e-05,14.666666666666666,2640,,,,,,,,,,,,,
0.0221,0.008140870369970798,6.791044776119403e-05,14.722222222222221,2650,,,,,,,,,,,,,
0.006,0.002832961967214942,6.776119402985074e-05,14.777777777777779,2660,,,,,,,,,,,,,
0.0137,0.008347510360181332,6.761194029850747e-05,14.833333333333334,2670,,,,,,,,,,,,,
0.0198,0.005144870840013027,6.746268656716418e-05,14.88888888888889,2680,,,,,,,,,,,,,
